,car_type,location,brand,model,version,year,fuel_type,transmission_type,distance_driven,price
241,-,Chennai,Mahindra,Marazzo,M8 8Str,2019,Diesel,Manual,"31,952 kms",13.9 Lakh
242,-,Chennai,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2018,Diesel,Manual,"20,000 kms",9.9 Lakh
243,-,Chennai,Mahindra,XUV500,W11 Option BSIV,2019,Diesel,Manual,"31,802 kms",17.9 Lakh
244,-,Chennai,Mercedes-Benz,New C-Class,C 220 CDI Avantgarde,2015,Diesel,Automatic,"43,000 kms",23.5 Lakh
245,-,Chennai,Maruti,Ertiga,SHVS ZDI Plus,2017,Diesel,Manual,"48,000 kms",9.1 Lakh
246,-,Chennai,Jeep,Compass,2.0 Limited 4X4,2018,Diesel,Manual,"28,000 kms",16.75 Lakh
247,-,Chennai,Maruti,Ritz,LDi,2016,Diesel,Manual,"1,41,089 kms",2.3 Lakh
248,-,Chennai,Maruti,Alto,LXi,2008,Petrol,Manual,"70,498 kms",1.6 Lakh
249,-,Chennai,Honda,Jazz,S,2010,Petrol,Manual,"84,399 kms",2.9 Lakh
250,-,Chennai,Hyundai,Santro Xing,GL,2009,Petrol,Manual,"50,838 kms",1.9 Lakh
251,-,Chennai,Skoda,Octavia,Rider 1.9 TDI MT,2005,Diesel,Manual,"1,14,000 kms",2.4 Lakh
252,-,Chennai,Maruti,Celerio,VXI AT,2017,Petrol,Automatic,"47,530 kms",4.45 Lakh
253,-,Chennai,Volkswagen,Ameo,1.2 MPI Comfortline Plus,2016,Petrol,Manual,"1,23,206 kms",4.1 Lakh
254,-,Chennai,Maruti,Alto K10,2010-2014 VXI,2011,Petrol,Manual,"40,000 kms",2.25 Lakh
255,-,Chennai,Maruti,Wagon R,LX BSII,2004,Petrol,Manual,"92,000 kms",1.2 Lakh
256,-,Chennai,Mercedes-Benz,GLA Class,200 CDI SPORT,2015,Diesel,Automatic,"1,01,500 kms",18.5 Lakh
257,-,Chennai,Maruti,Wagon R,VXI BS IV,2011,Petrol,Manual,"67,569 kms",2.65 Lakh
258,-,Chennai,Skoda,Rapid,1.6 MPI Ambition Plus,2013,Petrol,Manual,"72,000 kms",4.75 Lakh
259,-,Chennai,Maruti,Swift Dzire,ZXi,2010,Petrol,Manual,"99,000 kms",3.75 Lakh
260,-,Chennai,Toyota,Innova Crysta,2.8 ZX AT BSIV,2017,Diesel,Automatic,"1,37,497 kms",16.2 Lakh
261,-,Chennai,Maruti,Baleno,1.2 Alpha,2015,Petrol,Manual,"36,000 kms",6.55 Lakh
262,-,Chennai,Toyota,Etios Liva,GD,2011,Diesel,Manual,"29,000 kms",4.6 Lakh
263,-,Chennai,Hyundai,Grand i10,Sportz 1.2,2009,Petrol,Manual,"67,182 kms",2.36 Lakh
264,-,Chennai,Honda,Brio,S MT,2014,Petrol,Manual,"60,329 kms",3.65 Lakh
265,-,Chennai,Honda,Brio,S MT,2015,Petrol,Manual,"37,000 kms",3.9 Lakh
266,-,Chennai,Hyundai,i20,Asta Option 1.2,2017,Petrol,Manual,"28,677 kms",6.7 Lakh
267,-,Chennai,Nissan,Terrano,XV 110 PS,2014,Diesel,Manual,"95,000 kms",6 Lakh
268,-,Chennai,Datsun,RediGO,S,2017,Petrol,Manual,"1,000 kms",3.45 Lakh
269,-,Chennai,Maruti,Swift,Vdi BSIII,2007,Diesel,Manual,"105,000 kms",2.4 Lakh
270,-,Chennai,Maruti,Wagon R,VXI BS IV,2017,Petrol,Manual,"10,000 kms",4.95 Lakh
271,-,Chennai,Maruti,Ertiga,VDI,2014,Diesel,Manual,"81,375 kms",6.4 Lakh
272,-,Chennai,Hyundai,i20,Asta Option BSIV,2018,Petrol,Manual,"59,000 kms",6.55 Lakh
273,-,Chennai,Hyundai,Creta,1.6 SX,2017,Petrol,Manual,"37,000 kms",9.75 Lakh
274,-,Chennai,Audi,A4,35 TDI Premium,2016,Diesel,Automatic,"31,000 kms",22 Lakh
275,-,Chennai,Hyundai,i20,1.2 Sportz,2010,Petrol,Manual,"96,143 kms",2.2 Lakh
276,-,Chennai,Nissan,Micra,XL CVT,2017,Petrol,Automatic,"18,000 kms",5.25 Lakh
277,-,Chennai,Kia,Seltos,HTX IVT G,2020,Petrol,Automatic,"9,500 kms",15.45 Lakh
278,-,Chennai,Maruti,Swift Dzire,VXI 1.2,2015,Petrol,Manual,"90,000 kms",4.99 Lakh
279,-,Chennai,Maruti,Alto,LXi BSIII,2005,Petrol,Manual,"80,481 kms",1.4 Lakh
280,-,Chennai,Ford,Figo Aspire,1.5 TDCi Titanium,2017,Diesel,Manual,"58,000 kms",6.4 Lakh
281,-,Chennai,Hyundai,Verna,1.4 VTVT,2015,Petrol,Manual,"46,000 kms",6.7 Lakh
282,-,Chennai,Maruti,Celerio,ZXI AT,2016,Petrol,Automatic,"37,481 kms",4.25 Lakh
283,-,Chennai,Hyundai,i20,Sportz 1.2,2015,Petrol,Manual,"11,001 kms",6.2 Lakh
284,-,Chennai,Maruti,SX4,Zxi BSIII,2010,Petrol,Manual,"72,000 kms",2.9 Lakh
285,-,Chennai,Renault,Duster,85PS Diesel RxS,2019,Diesel,Manual,"16,800 kms",10.9 Lakh
286,-,Chennai,Kia,Seltos,GTX Option,2019,Petrol,Manual,"7,000 kms",15.9 Lakh
287,-,Chennai,Volkswagen,Polo,1.2 MPI Trendline,2015,Petrol,Manual,"44,000 kms",4.5 Lakh
288,-,Chennai,Skoda,Rapid,Onyx 1.5 TDI MT BSIV,2019,Diesel,Manual,"31,000 kms",10.9 Lakh
289,-,Chennai,Toyota,Etios Cross,1.4L GD,2015,Diesel,Manual,"1,14,412 kms",4.5 Lakh
290,-,Chennai,Nissan,Sunny,Diesel XV,2012,Diesel,Manual,"67,000 kms",4.9 Lakh
291,-,Chennai,Hyundai,Grand i10,Magna 1.2,2010,Petrol,Manual,"35,118 kms",2.75 Lakh
292,-,Chennai,Hyundai,i20,Era Petrol,2012,Petrol,Manual,"12,000 kms",3.95 Lakh
293,-,Chennai,Tata,New Safari,DICOR 2.2 VX 4x2,2007,Diesel,Manual,"80,000 kms",1.9 Lakh
294,-,Chennai,Renault,Scala,Diesel RxL,2015,Diesel,Manual,"70,000 kms",4.5 Lakh
295,-,Chennai,Toyota,Corolla Altis,G,2008,Petrol,Manual,"90,280 kms",3.2 Lakh
296,-,Chennai,Hyundai,Verna,SX CRDi AT,2012,Diesel,Automatic,"1,24,412 kms",3.89 Lakh
297,-,Chennai,Toyota,Corolla Altis,G HV AT,2013,Petrol,Automatic,"23,900 kms",8 Lakh
298,-,Chennai,Skoda,Fabia,1.4 TDI Active,2008,Diesel,Manual,"1,07,068 kms",1.4 Lakh
299,-,Chennai,Toyota,Etios Cross,1.2 G X Edition,2015,Petrol,Manual,"49,816 kms",5.5 Lakh
300,-,Chennai,Hyundai,i10,Magna,2011,Petrol,Manual,"59,448 kms",2.98 Lakh
301,-,Chennai,Mahindra,Marazzo,M4,2019,Diesel,Manual,"59,000 kms",9.75 Lakh
302,-,Chennai,Audi,Q7,3.0 TDI quattro,2009,Diesel,Automatic,"1,30,000 kms",15 Lakh
303,-,Chennai,Renault,KWID,RXT,2017,Petrol,Manual,"6,320 kms",3.6 Lakh
304,-,Chennai,Land,Rover Range Rover Evoque,2.2L Dynamic,2012,Diesel,Automatic,"63,000 kms",25 Lakh
305,-,Chennai,Maruti,Ciaz,ZDi SHVS,2017,Diesel,Manual,"21,000 kms",8.7 Lakh
306,-,Chennai,Toyota,Yaris,G,2018,Petrol,Manual,"18,017 kms",9.3 Lakh
307,-,Chennai,Hyundai,Grand i10,AT Asta,2014,Petrol,Automatic,"17,000 kms",4.8 Lakh
308,-,Chennai,Hyundai,Santa Fe,4WD AT,2014,Diesel,Automatic,"1,25,000 kms",10.75 Lakh
309,-,Chennai,Datsun,GO,T BSIV,2015,Petrol,Manual,"41,006 kms",3 Lakh
310,-,Chennai,Maruti,Eeco,5 Seater AC BSIV,2011,Petrol,Manual,"39,001 kms",3.1 Lakh
311,-,Chennai,Honda,Amaze,VX CVT i-VTEC,2016,Petrol,Automatic,"66,000 kms",5.75 Lakh
312,-,Chennai,Hyundai,i20 Active,1.2 SX,2017,Petrol,Manual,"19,000 kms",7.3 Lakh
313,-,Chennai,Maruti,SX4 S Cross,DDiS 320 Alpha,2016,Diesel,Manual,"98,000 kms",7.4 Lakh
314,-,Chennai,Maruti,Ertiga,VDI,2015,Diesel,Manual,"75,000 kms",7.25 Lakh
315,-,Chennai,Ford,Fiesta,1.4 SXI Duratorq,2008,Diesel,Manual,"1,15,800 kms",2.1 Lakh
316,-,Chennai,Hyundai,Verna,1.6 SX,2014,Diesel,Manual,"66,000 kms",6.5 Lakh
317,-,Chennai,Maruti,Wagon R,VXI BS IV,2014,Petrol,Manual,"36,994 kms",3.75 Lakh
318,-,Chennai,Maruti,Swift,Ldi BSIII,2010,Diesel,Manual,"70,000 kms",3.25 Lakh
319,-,Chennai,Volkswagen,Ameo,1.2 MPI Trendline,2016,Petrol,Manual,"61,813 kms",4.6 Lakh
320,-,Chennai,Hyundai,i20,Asta 1.4 CRDi,2016,Diesel,Manual,"64,112 kms",6.3 Lakh
321,-,Chennai,Hyundai,Santro Xing,XL,2007,Petrol,Manual,"1,06,900 kms",1.55 Lakh
322,-,Chennai,Honda,Amaze,S Option CVT i-VTEC,2017,Petrol,Automatic,"25,000 kms",6.75 Lakh
323,-,Chennai,Skoda,Rapid,1.5 TDI Ambition,2014,Diesel,Manual,"49,000 kms",5.65 Lakh
324,-,Chennai,Maruti,Zen,VXI,2005,Petrol,Manual,"74,710 kms",1.3 Lakh
325,-,Chennai,Hyundai,Verna,1.4 CRDi,2016,Diesel,Manual,"69,000 kms",7.25 Lakh
326,-,Chennai,Hyundai,Grand i10,CRDi Magna,2015,Diesel,Manual,"70,001 kms",4.3 Lakh
327,-,Chennai,Maruti,Alto K10,2010-2014 VXI,2012,Petrol,Manual,"56,231 kms",2.5 Lakh
328,-,Chennai,Hyundai,i20,Sportz 1.4 CRDi,2015,Diesel,Manual,"93,213 kms",5.3 Lakh
329,-,Chennai,Honda,Amaze,VX AT i-Vtech,2013,Petrol,Automatic,"93,302 kms",4.3 Lakh
330,-,Chennai,Maruti,Wagon R,AMT VXI,2015,Petrol,Automatic,"19,630 kms",4.3 Lakh
331,-,Chennai,Mahindra,Bolero Power Plus,ZLX,2013,Diesel,Manual,"67,000 kms",6.4 Lakh
332,-,Chennai,Hyundai,Grand i10,CRDi Asta,2015,Diesel,Manual,"28,000 kms",5.35 Lakh
333,-,Chennai,Maruti,Swift,ZXI,2013,Petrol,Manual,"60,001 kms",4.65 Lakh
334,-,Chennai,Maruti,Ciaz,ZDi SHVS,2016,Diesel,Manual,"1,20,000 kms",7 Lakh
335,-,Chennai,Nissan,Sunny,XL,2011,Petrol,Manual,"85,501 kms",2.6 Lakh
336,-,Chennai,Mahindra,XUV500,W8 4WD,2012,Diesel,Manual,"84,000 kms",8 Lakh
337,-,Chennai,Chevrolet,Enjoy,1.3 TCDi LTZ 8,2016,Diesel,Manual,"61,000 kms",5.6 Lakh
338,-,Chennai,Hyundai,i20,1.4 Sportz,2017,Diesel,Manual,"64,000 kms",6.75 Lakh
339,-,Chennai,Renault,KWID,AMT,2018,Petrol,Automatic,"23,000 kms",4.4 Lakh
340,-,Chennai,Hyundai,EON,D Lite,2016,Petrol,Manual,"32,000 kms",3.1 Lakh
341,-,Chennai,Chevrolet,Beat,Diesel LS,2011,Diesel,Manual,"72,000 kms",1.95 Lakh
342,-,Chennai,Hyundai,i20,Sportz 1.2,2015,Petrol,Manual,"11,800 kms",6.2 Lakh
343,-,Chennai,Hyundai,Creta,1.6 CRDi SX,2016,Diesel,Manual,"45,000 kms",9.9 Lakh
344,-,Chennai,Ford,Ecosport,1.5 Ti VCT MT Titanium BSIV,2016,Petrol,Manual,"48,000 kms",7 Lakh
345,-,Chennai,Toyota,Innova Crysta,2.4 ZX AT,2017,Diesel,Automatic,"45,000 kms",21 Lakh
346,-,Chennai,Ford,Figo,Diesel EXI,2014,Diesel,Manual,"72,000 kms",3.3 Lakh
347,-,Chennai,Hyundai,Santro Xing,XP,2003,Petrol,Manual,"78,000 kms",1 Lakh
348,-,Chennai,Volkswagen,Polo,GT TDI,2013,Diesel,Manual,"1,48,011 kms",3.85 Lakh
349,-,Chennai,Maruti,Alto 800,LX Optional,2014,Petrol,Manual,"85,000 kms",2.5 Lakh
350,-,Chennai,Renault,KWID,RXT BSIV,2019,Petrol,Manual,"26,625 kms",4.5 Lakh
351,-,Chennai,Maruti,Swift Dzire,VXI,2014,Petrol,Manual,"62,288 kms",4.6 Lakh
352,-,Chennai,Renault,KWID,RXL BSIV,2019,Petrol,Manual,"14,889 kms",4.2 Lakh
353,-,Chennai,Maruti,Alto,LXi,2006,Petrol,Manual,"59,000 kms",1.3 Lakh
354,-,Chennai,Maruti,Swift Dzire,VXi,2012,Petrol,Manual,"38,871 kms",4 Lakh
355,-,Chennai,Hyundai,Grand i10,Sportz,2016,Petrol,Manual,"69,131 kms",4.85 Lakh
356,-,Chennai,Honda,City,S,2011,Petrol,Manual,"99,677 kms",2.95 Lakh
357,-,Chennai,Jeep,Compass,2.0 Limited,2017,Diesel,Manual,"29,000 kms",14.9 Lakh
358,-,Chennai,Maruti,Swift,VXI Optional,2017,Petrol,Manual,"15,000 kms",6.35 Lakh
359,-,Chennai,Toyota,Innova Crysta,2.4 ZX MT,2020,Diesel,Manual,"9,500 kms",25 Lakh
360,-,Chennai,Toyota,Fortuner,2.8 2WD AT BSIV,2018,Diesel,Automatic,"72,000 kms",29 Lakh
361,-,Chennai,Maruti,Celerio,VXI,2014,Petrol,Manual,"33,000 kms",4.25 Lakh
362,-,Chennai,Maruti,Swift Dzire,ZXI,2009,Petrol,Manual,"45,000 kms",3.9 Lakh
363,-,Chennai,Skoda,Superb,Sportline 1.8 TSI AT,2020,Petrol,Automatic,"8,000 kms",34 Lakh
364,-,Chennai,Honda,Amaze,VX Petrol,2019,Petrol,Manual,"18,000 kms",6.85 Lakh
365,-,Chennai,Maruti,Alto 800,LXI,2017,Petrol,Manual,"16,422 kms",3 Lakh
366,-,Chennai,Nissan,Micra,Diesel XL,2016,Diesel,Manual,"63,489 kms",4 Lakh
367,-,Chennai,Ford,Ecosport,1.5 DV5 MT Trend,2014,Diesel,Manual,"45,000 kms",5.75 Lakh
368,-,Chennai,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2012,Diesel,Manual,"93,001 kms",11.9 Lakh
369,-,Chennai,Hyundai,i20,Magna 1.4 CRDi (Diesel),2013,Diesel,Manual,"70,000 kms",3.7 Lakh
370,-,Chennai,Maruti,Ertiga,VDI,2015,Diesel,Manual,"38,000 kms",7.65 Lakh
371,-,Chennai,BMW,3 Series,320d Luxury Line,2015,Diesel,Automatic,"30,000 kms",23 Lakh
372,-,Chennai,Honda,Amaze,VX i-Vtech,2015,Petrol,Manual,"75,000 kms",4.75 Lakh
373,-,Chennai,Audi,Q3,30 TDI S Edition,2015,Diesel,Manual,"72,000 kms",14 Lakh
374,-,Chennai,Hyundai,Grand i10,1.2 CRDi Asta,2017,Diesel,Manual,"45,000 kms",5.85 Lakh
375,-,Chennai,BMW,3 Series,320d Sport Line,2014,Diesel,Automatic,"55,000 kms",22.5 Lakh
376,-,Chennai,Honda,City,V MT,2012,Petrol,Manual,"55,000 kms",5.5 Lakh
377,-,Chennai,Hyundai,i20 Active,1.2 S,2016,Petrol,Manual,"48,000 kms",6.8 Lakh
378,-,Chennai,Honda,Brio,S MT,2012,Petrol,Manual,"24,000 kms",3.4 Lakh
379,-,Chennai,Hyundai,i20,Magna 1.2,2015,Petrol,Manual,"38,000 kms",5.9 Lakh
380,-,Chennai,Hyundai,Santro,Era Executive,2019,Petrol,Manual,"5,066 kms",4.75 Lakh
381,-,Chennai,Hyundai,i20 Active,1.2 SX,2016,Petrol,Manual,"42,000 kms",6.55 Lakh
382,-,Chennai,Nissan,Sunny,Diesel XL,2012,Diesel,Manual,"1,29,100 kms",2.95 Lakh
383,-,Chennai,Mercedes-Benz,E-Class,Expression E 220,2018,Petrol,Automatic,"7,000 kms",59 Lakh
384,-,Chennai,Toyota,Yaris,J,2018,Petrol,Manual,"25,003 kms",8.5 Lakh
385,-,Chennai,MG,Hector,Sharp DCT,2019,Petrol,Automatic,"18,000 kms",17.75 Lakh
386,-,Chennai,Honda,Brio,S MT,2012,Petrol,Manual,"58,759 kms",3.25 Lakh
387,-,Chennai,Maruti,Ciaz,ZDi,2017,Diesel,Manual,"90,000 kms",7.2 Lakh
388,-,Chennai,Hyundai,Verna,1.4 CX,2014,Diesel,Manual,"59,475 kms",4.3 Lakh
389,-,Chennai,Maruti,Swift Dzire,LDi,2010,Diesel,Manual,"80,364 kms",3.6 Lakh
390,-,Chennai,Mahindra,XUV500,W4,2016,Diesel,Manual,"79,900 kms",9.5 Lakh
391,-,Chennai,Maruti,Baleno,1.3 Alpha,2018,Diesel,Manual,"44,000 kms",8.2 Lakh
392,-,Chennai,Honda,City,i VTEC V,2014,Petrol,Manual,"30,000 kms",6.5 Lakh
393,-,Chennai,Volkswagen,Jetta,2.0L TDI Comfortline,2012,Diesel,Manual,"48,000 kms",8.25 Lakh
394,-,Chennai,Maruti,Swift,ZXI ABS,2008,Petrol,Manual,"47,001 kms",3.7 Lakh
395,-,Chennai,Renault,KWID,RXT Optional,2017,Petrol,Manual,"57,001 kms",3.75 Lakh
396,-,Chennai,Hyundai,Xcent,1.1 CRDi SX,2014,Diesel,Manual,"67,001 kms",4.45 Lakh
397,-,Chennai,Maruti,Swift Dzire,VXI 1.2 BS IV,2019,Petrol,Manual,"7,700 kms",6.9 Lakh
398,-,Chennai,Hyundai,Santa Fe,2WD AT,2016,Diesel,Automatic,"1,25,085 kms",12.5 Lakh
399,-,Chennai,Mitsubishi,Pajero,Sport 4X4,2014,Diesel,Manual,"97,250 kms",13 Lakh
400,-,Chennai,Chevrolet,Aveo,1.4,2007,Petrol,Manual,"1,18,741 kms",1.35 Lakh
401,-,Chennai,Maruti,Celerio,VXI,2014,Petrol,Manual,"38,001 kms",4.15 Lakh
402,-,Chennai,Honda,Jazz,1.2 S i VTEC,2016,Petrol,Manual,"31,965 kms",6 Lakh
403,-,Chennai,Skoda,Rapid,Monte Carlo 1.6 MPI BSIV,2019,Petrol,Manual,"10,500 kms",11.75 Lakh
404,-,Chennai,Maruti,Alto 800,LXI,2015,Petrol,Manual,"15,120 kms",2.65 Lakh
405,-,Chennai,Honda,City,1.5 V MT,2010,Petrol,Manual,"56,000 kms",4.1 Lakh
406,-,Chennai,Hyundai,Xcent,1.1 CRDi S,2014,Diesel,Manual,"92,746 kms",4 Lakh
407,-,Chennai,Hyundai,i20,Asta Option 1.2,2016,Petrol,Manual,"28,600 kms",6.7 Lakh
408,-,Chennai,Toyota,Innova,2.5 G (Diesel) 7 Seater BS IV,2011,Diesel,Manual,"1,21,300 kms",8 Lakh
409,-,Chennai,Toyota,Etios,G,2013,Petrol,Manual,"15,000 kms",4.8 Lakh
410,-,Chennai,Maruti,Eeco,7 Seater Standard BSIV,2020,Petrol,Manual,"15,000 kms",4.65 Lakh
411,-,Chennai,Honda,Jazz,1.2 VX i VTEC,2015,Petrol,Manual,"65,441 kms",5.1 Lakh
412,-,Chennai,Hyundai,Grand i10,Sportz,2015,Petrol,Manual,"77,693 kms",3.9 Lakh
413,-,Chennai,Hyundai,Grand i10,Sportz,2019,Petrol,Manual,"10,000 kms",5.9 Lakh
414,-,Chennai,Honda,Jazz,1.2 S i VTEC,2017,Petrol,Manual,"27,001 kms",6.25 Lakh
415,-,Chennai,Maruti,Swift,LDI Optional,2017,Diesel,Manual,"46,050 kms",5.85 Lakh
416,-,Chennai,Skoda,Octavia,2.0 TDI AT Style Plus,2016,Diesel,Automatic,"65,000 kms",16.9 Lakh
417,-,Chennai,Honda,City,i DTec V,2014,Diesel,Manual,"86,000 kms",6.4 Lakh
418,-,Chennai,Ford,Ecosport,1.5 TDCi Titanium Plus BE BSIV,2016,Diesel,Manual,"86,000 kms",6.5 Lakh
419,-,Chennai,Hyundai,Grand i10,1.2 Kappa Sportz Option AT,2019,Petrol,Automatic,"40,000 kms",6.65 Lakh
420,-,Chennai,Volkswagen,Polo,GT TSI,2015,Petrol,Automatic,"55,000 kms",6.5 Lakh
421,-,Chennai,Hyundai,Grand i10,1.2 Kappa Sportz Dual Tone,2019,Petrol,Manual,"40,000 kms",5.75 Lakh
422,-,Chennai,Maruti,Alto K10,2010-2014 VXI,2013,Petrol,Manual,"32,500 kms",3.5 Lakh
423,-,Chennai,Honda,Amaze,S i-Dtech,2013,Diesel,Manual,"1,00,000 kms",4.25 Lakh
424,-,Chennai,Hyundai,i10,Sportz,2012,Petrol,Manual,"71,900 kms",3.4 Lakh
425,-,Chennai,Renault,KWID,1.0 RXT Optional,2017,Petrol,Manual,"28,000 kms",3.45 Lakh
426,-,Chennai,Maruti,Swift,LDI Optional,2018,Diesel,Manual,"38,000 kms",6.49 Lakh
427,-,Chennai,Maruti,Ertiga,ZDI,2012,Diesel,Manual,"55,000 kms",7.75 Lakh
428,-,Chennai,Ford,Ecosport,1.5 Petrol Titanium AT,2016,Petrol,Automatic,"44,000 kms",7.75 Lakh
429,-,Chennai,Hyundai,Verna,Xi (Petrol),2007,Petrol,Manual,"1,83,524 kms",1.98 Lakh
430,-,Chennai,Honda,Brio,V MT,2012,Petrol,Manual,"66,036 kms",3.6 Lakh
431,-,Chennai,Ford,Figo,Diesel EXI,2014,Diesel,Manual,"70,003 kms",3.2 Lakh
432,-,Chennai,Tata,Indica Vista,Aura 1.3 Quadrajet,2010,Diesel,Manual,"1,04,000 kms",2.35 Lakh
433,-,Chennai,Hyundai,i20,1.4 Asta,2017,Diesel,Manual,"45,001 kms",7 Lakh
434,-,Chennai,Hyundai,Xcent,1.1 CRDi SX Option,2014,Diesel,Manual,"44,000 kms",5.45 Lakh
435,-,Chennai,Mahindra,Quanto,C4,2012,Diesel,Manual,"75,000 kms",4.4 Lakh
436,-,Chennai,Maruti,Celerio,VXI AT,2017,Petrol,Automatic,"53,001 kms",4.9 Lakh
437,-,Chennai,Toyota,Yaris,J Optional CVT BSIV,2019,Petrol,Automatic,"28,000 kms",8.9 Lakh
438,-,Chennai,Hyundai,Xcent,1.2 Kappa AT SX Option,2015,Petrol,Automatic,"37,000 kms",4.9 Lakh
439,-,Chennai,Volkswagen,Vento,1.5 TDI Comfortline,2013,Diesel,Manual,"91,000 kms",4.9 Lakh
440,-,Chennai,Toyota,Innova,2.5 VX (Diesel) 8 Seater,2013,Diesel,Manual,"1,07,000 kms",11 Lakh
441,-,Chennai,Hyundai,i20,1.2 Asta,2011,Petrol,Manual,"60,000 kms",3.6 Lakh
442,-,Chennai,Maruti,Ritz,VDi,2011,Diesel,Manual,"54,569 kms",3.15 Lakh
443,-,Chennai,Hyundai,Grand i10,Sportz,2019,Petrol,Manual,"15,000 kms",5.75 Lakh
444,-,Chennai,Honda,City,i-VTEC VX,2019,Petrol,Manual,"9,000 kms",11.65 Lakh
445,-,Chennai,Renault,KWID,RXL,2018,Petrol,Manual,"22,040 kms",4.1 Lakh
446,-,Chennai,Honda,Jazz,VX CVT,2019,Petrol,Automatic,"10,000 kms",9 Lakh
447,-,Chennai,Nissan,Terrano,XL 110 PS,2015,Diesel,Manual,"1,15,000 kms",5.75 Lakh
448,-,Chennai,Honda,Amaze,VX i-Vtech,2013,Petrol,Manual,"1,02,784 kms",3.9 Lakh
449,-,Chennai,Volkswagen,Vento,1.5 TDI Highline AT,2016,Diesel,Automatic,"1,30,000 kms",6.85 Lakh
450,-,Chennai,Hyundai,Creta,1.4 E Plus,2019,Diesel,Manual,"58,000 kms",10 Lakh
451,-,Chennai,Hyundai,Grand i10,CRDi Sportz,2014,Diesel,Manual,"41,000 kms",4.85 Lakh
452,-,Chennai,Hyundai,Xcent,1.2 Kappa SX Option,2014,Petrol,Manual,"30,000 kms",4.95 Lakh
453,-,Chennai,Nissan,Micra,XV CVT,2015,Petrol,Automatic,"68,000 kms",4.75 Lakh
454,-,Chennai,Toyota,Fortuner,2.8 4WD MT BSIV,2017,Diesel,Manual,"43,200 kms",27 Lakh
455,-,Chennai,Hyundai,i10,Magna,2008,Petrol,Manual,"70,000 kms",2.25 Lakh
456,-,Chennai,Jeep,Compass,2.0 Limited,2017,Diesel,Manual,"58,001 kms",13.9 Lakh
457,-,Chennai,Hyundai,Creta,1.6 SX Option,2019,Petrol,Manual,"21,000 kms",12.5 Lakh
458,-,Chennai,Maruti,Vitara Brezza,ZDi,2016,Diesel,Manual,"60,901 kms",8.9 Lakh
459,-,Chennai,Jeep,Compass,2.0 Limited Option,2018,Diesel,Manual,"27,000 kms",16.75 Lakh
460,-,Chennai,Toyota,Innova Crysta,2.8 ZX AT BSIV,2019,Diesel,Automatic,"12,000 kms",25 Lakh
461,-,Chennai,Maruti,Baleno,1.2 Zeta,2018,Petrol,Manual,"14,000 kms",7.5 Lakh
462,-,Chennai,Toyota,Innova,2.5 VX (Diesel) 7 Seater,2013,Diesel,Manual,"1,30,000 kms",10.9 Lakh
463,-,Chennai,Mercedes-Benz,B Class,B200 CDI,2017,Diesel,Automatic,"34,000 kms",20.75 Lakh
464,-,Chennai,Hyundai,Xcent,1.1 CRDi S,2014,Diesel,Manual,"83,000 kms",3.95 Lakh
465,-,Chennai,Renault,Duster,RXL AWD,2012,Diesel,Manual,"82,664 kms",4 Lakh
466,-,Chennai,Hyundai,i20,Magna,2014,Petrol,Manual,"80,037 kms",4.9 Lakh
467,-,Chennai,Maruti,Wagon R,VXI,2007,Petrol,Manual,"49,822 kms",1.7 Lakh
468,-,Chennai,Maruti,Zen Estilo,VXI BSIV,2010,Petrol,Manual,"31,900 kms",2.5 Lakh
469,-,Chennai,Maruti,Ritz,LDi,2011,Diesel,Manual,"68,000 kms",3 Lakh
470,-,Chennai,Mahindra,Renault Logan,1.5 DLE Diesel,2007,Diesel,Manual,"62,000 kms",1.5 Lakh
471,-,Chennai,Mahindra,Scorpio,LX,2004,Diesel,Manual,"72,000 kms",2.5 Lakh
472,-,Chennai,Maruti,Swift,VVT VXI,2017,Petrol,Manual,"59,780 kms",5.4 Lakh
473,-,Chennai,Maruti,Swift,VXI Optional,2016,Petrol,Manual,"32,492 kms",5.25 Lakh
474,-,Chennai,Volkswagen,Polo,GT TDI,2013,Diesel,Manual,"1,48,011 kms",3.85 Lakh
475,-,Chennai,Hyundai,Creta,1.6 CRDi AT SX Plus,2016,Diesel,Automatic,"59,000 kms",11.45 Lakh
476,-,Chennai,Volkswagen,Polo,Petrol Trendline 1.2L,2011,Petrol,Manual,"37,000 kms",4.25 Lakh
477,-,Chennai,Skoda,Rapid,1.5 TDI AT Style Plus,2016,Diesel,Automatic,"39,000 kms",8.2 Lakh
478,-,Chennai,Toyota,Innova Crysta,2.8 GX AT BSIV,2016,Diesel,Automatic,"72,000 kms",15.45 Lakh
479,-,Chennai,Mahindra,KUV 100,mFALCON G80 K4,2016,Petrol,Manual,"28,000 kms",4.35 Lakh
480,-,Chennai,Toyota,Innova Crysta,2.8 ZX AT BSIV,2019,Diesel,Automatic,"26,000 kms",24.5 Lakh
481,-,Chennai,Hyundai,i20 Active,S Petrol,2018,Petrol,Manual,"42,000 kms",6.3 Lakh
482,-,Chennai,Maruti,Zen Estilo,VXI BSIII,2008,Petrol,Manual,"82,544 kms",1.65 Lakh
483,-,Chennai,Maruti,Ertiga,VXI,2015,Petrol,Manual,"63,000 kms",6.95 Lakh
484,-,Chennai,Hyundai,Verna,1.6 VTVT SX,2016,Petrol,Manual,"20,500 kms",7.95 Lakh
